# If units not specified use current design units
Units mils

# Format for pin definition file (comma delineated)
PinNumber,Padstack,x,y,rotation
DP19,C450SM550PM450,4542.1,1234.9,0.0
DP21,C450SM550PM450,4604.9,1234.9,0.0
DP23,C450SM550PM450,4667.6,1234.9,0.0
DP25,C450SM550PM450,4730.3,1234.9,0.0
DP27,C450SM550PM450,4793.1,1234.9,0.0
DP29,C450SM550PM450,4855.8,1234.9,0.0
DP31,C450SM550PM450,4918.5,1234.9,0.0
DP33,C450SM550PM450,4981.3,1234.9,0.0
DP35,C450SM550PM450,5044.0,1234.9,0.0
DP37,C450SM550PM450,5106.7,1234.9,0.0
DP39,C450SM550PM450,5169.5,1234.9,0.0
DP41,C450SM550PM450,5232.2,1234.9,0.0
DP43,C450SM550PM450,5295.0,1234.9,0.0
DP45,C450SM550PM450,5357.7,1234.9,0.0
DP47,C450SM550PM450,5420.4,1234.9,0.0
DP49,C450SM550PM450,5483.2,1234.9,0.0
DP51,C450SM550PM450,5545.9,1234.9,0.0
DP53,C450SM550PM450,5608.6,1234.9,0.0
DP55,C450SM550PM450,5671.4,1234.9,0.0
DP57,C450SM550PM450,5734.1,1234.9,0.0
DP59,C450SM550PM450,5796.8,1234.9,0.0
DP61,C450SM550PM450,5859.6,1234.9,0.0
DP63,C450SM550PM450,5922.3,1234.9,0.0
DP65,C450SM550PM450,5985.1,1234.9,0.0
DP67,C475SM575PM475,6047.8,1234.9,0.0
DP69,C500SM600PM500,6110.5,1234.9,0.0
DR2,C500SM600PM500,4008.9,1216.8,0.0
DR4,C475SM575PM475,4071.6,1216.8,0.0
DR6,C450SM550PM450,4134.3,1216.8,0.0
DR8,C450SM550PM450,4197.1,1216.8,0.0
DR10,C450SM550PM450,4259.8,1216.8,0.0
DR12,C450SM550PM450,4322.5,1216.8,0.0
DR14,C450SM550PM450,4385.3,1216.8,0.0
DR16,C450SM550PM450,4448.0,1216.8,0.0
DR18,C450SM550PM450,4510.8,1216.8,0.0
DR20,C450SM550PM450,4573.5,1216.8,0.0
DR22,C450SM550PM450,4636.2,1216.8,0.0
DR24,C450SM550PM450,4699.0,1216.8,0.0
DR26,C450SM550PM450,4761.7,1216.8,0.0
DR28,C450SM550PM450,4824.4,1216.8,0.0
DR30,C450SM550PM450,4887.2,1216.8,0.0
DR32,C450SM550PM450,4949.9,1216.8,0.0
DR34,C450SM550PM450,5012.6,1216.8,0.0
DR36,C450SM550PM450,5075.4,1216.8,0.0
DR38,C450SM550PM450,5138.1,1216.8,0.0
DR40,C450SM550PM450,5200.9,1216.8,0.0
DR42,C450SM550PM450,5263.6,1216.8,0.0
DR44,C450SM550PM450,5326.3,1216.8,0.0
DR46,C450SM550PM450,5389.1,1216.8,0.0
DR48,C450SM550PM450,5451.8,1216.8,0.0
DR50,C450SM550PM450,5514.5,1216.8,0.0
DR52,C450SM550PM450,5577.3,1216.8,0.0
DR54,C450SM550PM450,5640.0,1216.8,0.0
DR56,C450SM550PM450,5702.7,1216.8,0.0
DR58,C450SM550PM450,5765.5,1216.8,0.0
DR60,C450SM550PM450,5828.2,1216.8,0.0
DR62,C450SM550PM450,5890.9,1216.8,0.0
DR64,C450SM550PM450,5953.7,1216.8,0.0
DR66,C475SM575PM475,6016.4,1216.8,0.0
DR68,C500SM600PM500,6079.2,1216.8,0.0
E2,C450SM550PM450,4008.9,2846.7,0.0
E4,C450SM550PM450,4071.6,2846.7,0.0
E6,C450SM550PM450,4134.3,2846.7,0.0
E8,C450SM550PM450,4197.1,2846.7,0.0
E10,C450SM550PM450,4259.8,2846.7,0.0
E12,C450SM550PM450,4322.5,2846.7,0.0
E14,C450SM550PM450,4385.3,2846.7,0.0
E16,C450SM550PM450,4448.0,2846.7,0.0
E18,C450SM550PM450,4510.8,2846.7,0.0
E20,C450SM550PM450,4573.5,2846.7,0.0
E22,C450SM550PM450,4636.2,2846.7,0.0
E24,C450SM550PM450,4699.0,2846.7,0.0
E26,C450SM550PM450,4761.7,2846.7,0.0
E28,C450SM550PM450,4824.4,2846.7,0.0
E30,C450SM550PM450,4887.2,2846.7,0.0
E32,C450SM550PM450,4949.9,2846.7,0.0
E34,C450SM550PM450,5012.6,2846.7,0.0
E36,C450SM550PM450,5075.4,2846.7,0.0
E38,C450SM550PM450,5138.1,2846.7,0.0
E40,C450SM550PM450,5200.9,2846.7,0.0
E42,C450SM550PM450,5263.6,2846.7,0.0
E44,C450SM550PM450,5326.3,2846.7,0.0
E46,C450SM550PM450,5389.1,2846.7,0.0
E48,C450SM550PM450,5451.8,2846.7,0.0
E50,C450SM550PM450,5514.5,2846.7,0.0
E52,C450SM550PM450,5577.3,2846.7,0.0
E54,C450SM550PM450,5640.0,2846.7,0.0
E56,C450SM550PM450,5702.7,2846.7,0.0
E58,C450SM550PM450,5765.5,2846.7,0.0
E60,C450SM550PM450,5828.2,2846.7,0.0
E62,C450SM550PM450,5890.9,2846.7,0.0
E64,C450SM550PM450,5953.7,2846.7,0.0
E66,C450SM550PM450,6016.4,2846.7,0.0
E68,C450SM550PM450,6079.2,2846.7,0.0
F1,C450SM550PM450,3977.5,2828.6,0.0
F3,C450SM550PM450,4040.2,2828.6,0.0
F5,C450SM550PM450,4103.0,2828.6,0.0
F7,C450SM550PM450,4165.7,2828.6,0.0
F9,C450SM550PM450,4228.4,2828.6,0.0
F11,C450SM550PM450,4291.2,2828.6,0.0
F13,C450SM550PM450,4353.9,2828.6,0.0
F15,C450SM550PM450,4416.6,2828.6,0.0
F17,C450SM550PM450,4479.4,2828.6,0.0
F19,C450SM550PM450,4542.1,2828.6,0.0
F21,C450SM550PM450,4604.9,2828.6,0.0
F23,C450SM550PM450,4667.6,2828.6,0.0
F25,C450SM550PM450,4730.3,2828.6,0.0
F27,C450SM550PM450,4793.1,2828.6,0.0
F29,C450SM550PM450,4855.8,2828.6,0.0
F31,C450SM550PM450,4918.5,2828.6,0.0
F33,C450SM550PM450,4981.3,2828.6,0.0
F35,C450SM550PM450,5044.0,2828.6,0.0
F37,C450SM550PM450,5106.7,2828.6,0.0
F39,C450SM550PM450,5169.5,2828.6,0.0
F41,C450SM550PM450,5232.2,2828.6,0.0
F43,C450SM550PM450,5295.0,2828.6,0.0
F45,C450SM550PM450,5357.7,2828.6,0.0
F47,C450SM550PM450,5420.4,2828.6,0.0
F49,C450SM550PM450,5483.2,2828.6,0.0
F51,C450SM550PM450,5545.9,2828.6,0.0
F53,C450SM550PM450,5608.6,2828.6,0.0
F55,C450SM550PM450,5671.4,2828.6,0.0
F57,C450SM550PM450,5734.1,2828.6,0.0
F59,C450SM550PM450,5796.8,2828.6,0.0
F61,C450SM550PM450,5859.6,2828.6,0.0
F63,C450SM550PM450,5922.3,2828.6,0.0
F65,C450SM550PM450,5985.1,2828.6,0.0
F67,C450SM550PM450,6047.8,2828.6,0.0
F69,C450SM550PM450,6110.5,2828.6,0.0
G2,C450SM550PM450,4008.9,2810.5,0.0
G4,C450SM550PM450,4071.6,2810.5,0.0
G6,C450SM550PM450,4134.3,2810.5,0.0
G8,C450SM550PM450,4197.1,2810.5,0.0
G10,C450SM550PM450,4259.8,2810.5,0.0
G12,C450SM550PM450,4322.5,2810.5,0.0
G14,C450SM550PM450,4385.3,2810.5,0.0
G16,C450SM550PM450,4448.0,2810.5,0.0
G18,C450SM550PM450,4510.8,2810.5,0.0
G20,C450SM550PM450,4573.5,2810.5,0.0
G22,C450SM550PM450,4636.2,2810.5,0.0
G24,C450SM550PM450,4699.0,2810.5,0.0
G26,C450SM550PM450,4761.7,2810.5,0.0
G28,C450SM550PM450,4824.4,2810.5,0.0
G30,C450SM550PM450,4887.2,2810.5,0.0
G32,C450SM550PM450,4949.9,2810.5,0.0
G34,C450SM550PM450,5012.6,2810.5,0.0
G36,C450SM550PM450,5075.4,2810.5,0.0
G38,C450SM550PM450,5138.1,2810.5,0.0
G40,C450SM550PM450,5200.9,2810.5,0.0
G42,C450SM550PM450,5263.6,2810.5,0.0
G44,C450SM550PM450,5326.3,2810.5,0.0
G46,C450SM550PM450,5389.1,2810.5,0.0
G48,C450SM550PM450,5451.8,2810.5,0.0
G50,C450SM550PM450,5514.5,2810.5,0.0
G52,C450SM550PM450,5577.3,2810.5,0.0
G54,C450SM550PM450,5640.0,2810.5,0.0
G56,C450SM550PM450,5702.7,2810.5,0.0
G58,C450SM550PM450,5765.5,2810.5,0.0
G60,C450SM550PM450,5828.2,2810.5,0.0
G62,C450SM550PM450,5890.9,2810.5,0.0
G64,C450SM550PM450,5953.7,2810.5,0.0
G66,C450SM550PM450,6016.4,2810.5,0.0
G68,C450SM550PM450,6079.2,2810.5,0.0
H1,C450SM550PM450,3977.5,2792.4,0.0
H3,C450SM550PM450,4040.2,2792.4,0.0
H5,C450SM550PM450,4103.0,2792.4,0.0
H7,C450SM550PM450,4165.7,2792.4,0.0
H9,C450SM550PM450,4228.4,2792.4,0.0
H11,C450SM550PM450,4291.2,2792.4,0.0
H13,C450SM550PM450,4353.9,2792.4,0.0
H15,C450SM550PM450,4416.6,2792.4,0.0
H17,C450SM550PM450,4479.4,2792.4,0.0
H19,C450SM550PM450,4542.1,2792.4,0.0
H21,C450SM550PM450,4604.9,2792.4,0.0
H23,C450SM550PM450,4667.6,2792.4,0.0
H25,C450SM550PM450,4730.3,2792.4,0.0
H27,C450SM550PM450,4793.1,2792.4,0.0
H29,C450SM550PM450,4855.8,2792.4,0.0
H31,C450SM550PM450,4918.5,2792.4,0.0
H33,C450SM550PM450,4981.3,2792.4,0.0
H35,C450SM550PM450,5044.0,2792.4,0.0
H37,C450SM550PM450,5106.7,2792.4,0.0
H39,C450SM550PM450,5169.5,2792.4,0.0
H41,C450SM550PM450,5232.2,2792.4,0.0
H43,C450SM550PM450,5295.0,2792.4,0.0
H45,C450SM550PM450,5357.7,2792.4,0.0
H47,C450SM550PM450,5420.4,2792.4,0.0
H49,C450SM550PM450,5483.2,2792.4,0.0
H51,C450SM550PM450,5545.9,2792.4,0.0
H53,C450SM550PM450,5608.6,2792.4,0.0
H55,C450SM550PM450,5671.4,2792.4,0.0
H57,C450SM550PM450,5734.1,2792.4,0.0
H59,C450SM550PM450,5796.8,2792.4,0.0
H61,C450SM550PM450,5859.6,2792.4,0.0
H63,C450SM550PM450,5922.3,2792.4,0.0
H65,C450SM550PM450,5985.1,2792.4,0.0
H67,C450SM550PM450,6047.8,2792.4,0.0
H69,C450SM550PM450,6110.5,2792.4,0.0
J2,C450SM550PM450,4008.9,2774.3,0.0
J4,C450SM550PM450,4071.6,2774.3,0.0
J6,C450SM550PM450,4134.3,2774.3,0.0
J8,C450SM550PM450,4197.1,2774.3,0.0
J10,C450SM550PM450,4259.8,2774.3,0.0
J12,C450SM550PM450,4322.5,2774.3,0.0
J14,C450SM550PM450,4385.3,2774.3,0.0
J16,C450SM550PM450,4448.0,2774.3,0.0
J18,C450SM550PM450,4510.8,2774.3,0.0
J20,C450SM550PM450,4573.5,2774.3,0.0
J22,C450SM550PM450,4636.2,2774.3,0.0
J24,C450SM550PM450,4699.0,2774.3,0.0
J26,C450SM550PM450,4761.7,2774.3,0.0
J28,C450SM550PM450,4824.4,2774.3,0.0
J30,C450SM550PM450,4887.2,2774.3,0.0
J32,C450SM550PM450,4949.9,2774.3,0.0
J34,C450SM550PM450,5012.6,2774.3,0.0
J36,C450SM550PM450,5075.4,2774.3,0.0
J38,C450SM550PM450,5138.1,2774.3,0.0
J40,C450SM550PM450,5200.9,2774.3,0.0
J42,C450SM550PM450,5263.6,2774.3,0.0
J44,C450SM550PM450,5326.3,2774.3,0.0
J46,C450SM550PM450,5389.1,2774.3,0.0
J48,C450SM550PM450,5451.8,2774.3,0.0
J50,C450SM550PM450,5514.5,2774.3,0.0
J52,C450SM550PM450,5577.3,2774.3,0.0
J54,C450SM550PM450,5640.0,2774.3,0.0
J56,C450SM550PM450,5702.7,2774.3,0.0
J58,C450SM550PM450,5765.5,2774.3,0.0
J60,C450SM550PM450,5828.2,2774.3,0.0
J62,C450SM550PM450,5890.9,2774.3,0.0
J64,C450SM550PM450,5953.7,2774.3,0.0
J66,C450SM550PM450,6016.4,2774.3,0.0
J68,C450SM550PM450,6079.2,2774.3,0.0
K1,C450SM550PM450,3977.5,2756.2,0.0
K3,C450SM550PM450,4040.2,2756.2,0.0
K5,C450SM550PM450,4103.0,2756.2,0.0
K7,C450SM550PM450,4165.7,2756.2,0.0
K9,C450SM550PM450,4228.4,2756.2,0.0
K11,C450SM550PM450,4291.2,2756.2,0.0
K13,C450SM550PM450,4353.9,2756.2,0.0
K15,C450SM550PM450,4416.6,2756.2,0.0
K17,C450SM550PM450,4479.4,2756.2,0.0
K19,C450SM550PM450,4542.1,2756.2,0.0
K21,C450SM550PM450,4604.9,2756.2,0.0
K23,C450SM550PM450,4667.6,2756.2,0.0
K25,C450SM550PM450,4730.3,2756.2,0.0
K27,C450SM550PM450,4793.1,2756.2,0.0
K29,C450SM550PM450,4855.8,2756.2,0.0
K31,C450SM550PM450,4918.5,2756.2,0.0
K33,C450SM550PM450,4981.3,2756.2,0.0
K35,C450SM550PM450,5044.0,2756.2,0.0
K37,C450SM550PM450,5106.7,2756.2,0.0
K39,C450SM550PM450,5169.5,2756.2,0.0
K41,C450SM550PM450,5232.2,2756.2,0.0
K43,C450SM550PM450,5295.0,2756.2,0.0
K45,C450SM550PM450,5357.7,2756.2,0.0
K47,C450SM550PM450,5420.4,2756.2,0.0
K49,C450SM550PM450,5483.2,2756.2,0.0
K51,C450SM550PM450,5545.9,2756.2,0.0
K53,C450SM550PM450,5608.6,2756.2,0.0
K55,C450SM550PM450,5671.4,2756.2,0.0
K57,C450SM550PM450,5734.1,2756.2,0.0
K59,C450SM550PM450,5796.8,2756.2,0.0
K61,C450SM550PM450,5859.6,2756.2,0.0
K63,C450SM550PM450,5922.3,2756.2,0.0
K65,C450SM550PM450,5985.1,2756.2,0.0
K67,C450SM550PM450,6047.8,2756.2,0.0
K69,C450SM550PM450,6110.5,2756.2,0.0
L2,C450SM550PM450,4008.9,2738.1,0.0
L4,C450SM550PM450,4071.6,2738.1,0.0
L6,C450SM550PM450,4134.3,2738.1,0.0
L8,C450SM550PM450,4197.1,2738.1,0.0
L10,C450SM550PM450,4259.8,2738.1,0.0
L12,C450SM550PM450,4322.5,2738.1,0.0
L14,C450SM550PM450,4385.3,2738.1,0.0
L16,C450SM550PM450,4448.0,2738.1,0.0
L18,C450SM550PM450,4510.8,2738.1,0.0
L20,C450SM550PM450,4573.5,2738.1,0.0
L22,C450SM550PM450,4636.2,2738.1,0.0
L24,C450SM550PM450,4699.0,2738.1,0.0
L26,C450SM550PM450,4761.7,2738.1,0.0
L28,C450SM550PM450,4824.4,2738.1,0.0
L30,C450SM550PM450,4887.2,2738.1,0.0
L32,C450SM550PM450,4949.9,2738.1,0.0
L34,C450SM550PM450,5012.6,2738.1,0.0
L36,C450SM550PM450,5075.4,2738.1,0.0
L38,C450SM550PM450,5138.1,2738.1,0.0
L40,C450SM550PM450,5200.9,2738.1,0.0
L42,C450SM550PM450,5263.6,2738.1,0.0
L44,C450SM550PM450,5326.3,2738.1,0.0
L46,C450SM550PM450,5389.1,2738.1,0.0
L48,C450SM550PM450,5451.8,2738.1,0.0
L50,C450SM550PM450,5514.5,2738.1,0.0
L52,C450SM550PM450,5577.3,2738.1,0.0
L54,C450SM550PM450,5640.0,2738.1,0.0
L56,C450SM550PM450,5702.7,2738.1,0.0
L58,C450SM550PM450,5765.5,2738.1,0.0
L60,C450SM550PM450,5828.2,2738.1,0.0
L62,C450SM550PM450,5890.9,2738.1,0.0
L64,C450SM550PM450,5953.7,2738.1,0.0
L66,C450SM550PM450,6016.4,2738.1,0.0
L68,C450SM550PM450,6079.2,2738.1,0.0
M1,C450SM550PM450,3977.5,2720.0,0.0
M3,C450SM550PM450,4040.2,2720.0,0.0
M5,C450SM550PM450,4103.0,2720.0,0.0
M7,C450SM550PM450,4165.7,2720.0,0.0
M9,C450SM550PM450,4228.4,2720.0,0.0
M11,C450SM550PM450,4291.2,2720.0,0.0
M13,C450SM550PM450,4353.9,2720.0,0.0
M15,C450SM550PM450,4416.6,2720.0,0.0
M17,C450SM550PM450,4479.4,2720.0,0.0
M19,C450SM550PM450,4542.1,2720.0,0.0
M21,C450SM550PM450,4604.9,2720.0,0.0
M23,C450SM550PM450,4667.6,2720.0,0.0
M25,C450SM550PM450,4730.3,2720.0,0.0
M27,C450SM550PM450,4793.1,2720.0,0.0
M29,C450SM550PM450,4855.8,2720.0,0.0
M31,C450SM550PM450,4918.5,2720.0,0.0
M33,C450SM550PM450,4981.3,2720.0,0.0
M35,C450SM550PM450,5044.0,2720.0,0.0
M37,C450SM550PM450,5106.7,2720.0,0.0
M39,C450SM550PM450,5169.5,2720.0,0.0
M41,C450SM550PM450,5232.2,2720.0,0.0
M43,C450SM550PM450,5295.0,2720.0,0.0
M45,C450SM550PM450,5357.7,2720.0,0.0
M47,C450SM550PM450,5420.4,2720.0,0.0
M49,C450SM550PM450,5483.2,2720.0,0.0
M51,C450SM550PM450,5545.9,2720.0,0.0
M53,C450SM550PM450,5608.6,2720.0,0.0
M55,C450SM550PM450,5671.4,2720.0,0.0
M57,C450SM550PM450,5734.1,2720.0,0.0
M59,C450SM550PM450,5796.8,2720.0,0.0
M61,C450SM550PM450,5859.6,2720.0,0.0
M63,C450SM550PM450,5922.3,2720.0,0.0
M65,C450SM550PM450,5985.1,2720.0,0.0
M67,C450SM550PM450,6047.8,2720.0,0.0
M69,C450SM550PM450,6110.5,2720.0,0.0
N2,C450SM550PM450,4008.9,2701.9,0.0
N4,C450SM550PM450,4071.6,2701.9,0.0
N6,C450SM550PM450,4134.3,2701.9,0.0
N8,C450SM550PM450,4197.1,2701.9,0.0
N10,C450SM550PM450,4259.8,2701.9,0.0
N12,C450SM550PM450,4322.5,2701.9,0.0
N14,C450SM550PM450,4385.3,2701.9,0.0
N16,C450SM550PM450,4448.0,2701.9,0.0
N18,C450SM550PM450,4510.8,2701.9,0.0
N20,C450SM550PM450,4573.5,2701.9,0.0
N22,C450SM550PM450,4636.2,2701.9,0.0
N24,C450SM550PM450,4699.0,2701.9,0.0
N26,C450SM550PM450,4761.7,2701.9,0.0
N28,C450SM550PM450,4824.4,2701.9,0.0
N30,C450SM550PM450,4887.2,2701.9,0.0
N32,C450SM550PM450,4949.9,2701.9,0.0
N34,C450SM550PM450,5012.6,2701.9,0.0
N36,C450SM550PM450,5075.4,2701.9,0.0
N38,C450SM550PM450,5138.1,2701.9,0.0
N40,C450SM550PM450,5200.9,2701.9,0.0
N42,C450SM550PM450,5263.6,2701.9,0.0
N44,C450SM550PM450,5326.3,2701.9,0.0
N46,C450SM550PM450,5389.1,2701.9,0.0
N48,C450SM550PM450,5451.8,2701.9,0.0
N50,C450SM550PM450,5514.5,2701.9,0.0
N52,C450SM550PM450,5577.3,2701.9,0.0
N54,C450SM550PM450,5640.0,2701.9,0.0
N56,C450SM550PM450,5702.7,2701.9,0.0
N58,C450SM550PM450,5765.5,2701.9,0.0
N60,C450SM550PM450,5828.2,2701.9,0.0
N62,C450SM550PM450,5890.9,2701.9,0.0
N64,C450SM550PM450,5953.7,2701.9,0.0
N66,C450SM550PM450,6016.4,2701.9,0.0
N68,C450SM550PM450,6079.2,2701.9,0.0
P1,C450SM550PM450,3977.5,2683.7,0.0
P3,C450SM550PM450,4040.2,2683.7,0.0
P5,C450SM550PM450,4103.0,2683.7,0.0
P7,C450SM550PM450,4165.7,2683.7,0.0
P9,C450SM550PM450,4228.4,2683.7,0.0
P11,C450SM550PM450,4291.2,2683.7,0.0
P13,C450SM550PM450,4353.9,2683.7,0.0
P15,C450SM550PM450,4416.6,2683.7,0.0
P17,C450SM550PM450,4479.4,2683.7,0.0
P19,C450SM550PM450,4542.1,2683.7,0.0
P21,C450SM550PM450,4604.9,2683.7,0.0
P23,C450SM550PM450,4667.6,2683.7,0.0
P25,C450SM550PM450,4730.3,2683.7,0.0
P27,C450SM550PM450,4793.1,2683.7,0.0
P29,C450SM550PM450,4855.8,2683.7,0.0
P31,C450SM550PM450,4918.5,2683.7,0.0
P33,C450SM550PM450,4981.3,2683.7,0.0
P35,C450SM550PM450,5044.0,2683.7,0.0
P37,C450SM550PM450,5106.7,2683.7,0.0
P39,C450SM550PM450,5169.5,2683.7,0.0
P41,C450SM550PM450,5232.2,2683.7,0.0
P43,C450SM550PM450,5295.0,2683.7,0.0
P45,C450SM550PM450,5357.7,2683.7,0.0
P47,C450SM550PM450,5420.4,2683.7,0.0
P49,C450SM550PM450,5483.2,2683.7,0.0
P51,C450SM550PM450,5545.9,2683.7,0.0
P53,C450SM550PM450,5608.6,2683.7,0.0
P55,C450SM550PM450,5671.4,2683.7,0.0
P57,C450SM550PM450,5734.1,2683.7,0.0
P59,C450SM550PM450,5796.8,2683.7,0.0
P61,C450SM550PM450,5859.6,2683.7,0.0
P63,C450SM550PM450,5922.3,2683.7,0.0
P65,C450SM550PM450,5985.1,2683.7,0.0
P67,C450SM550PM450,6047.8,2683.7,0.0
P69,C450SM550PM450,6110.5,2683.7,0.0
R2,C450SM550PM450,4008.9,2665.6,0.0
R4,C450SM550PM450,4071.6,2665.6,0.0
R6,C450SM550PM450,4134.3,2665.6,0.0
R8,C450SM550PM450,4197.1,2665.6,0.0
R10,C450SM550PM450,4259.8,2665.6,0.0
R12,C450SM550PM450,4322.5,2665.6,0.0
R14,C450SM550PM450,4385.3,2665.6,0.0
R16,C450SM550PM450,4448.0,2665.6,0.0
R18,C450SM550PM450,4510.8,2665.6,0.0
R20,C450SM550PM450,4573.5,2665.6,0.0
R22,C450SM550PM450,4636.2,2665.6,0.0
R24,C450SM550PM450,4699.0,2665.6,0.0
R26,C450SM550PM450,4761.7,2665.6,0.0
R28,C450SM550PM450,4824.4,2665.6,0.0
R30,C450SM550PM450,4887.2,2665.6,0.0
R32,C450SM550PM450,4949.9,2665.6,0.0
R34,C450SM550PM450,5012.6,2665.6,0.0
R36,C450SM550PM450,5075.4,2665.6,0.0
R38,C450SM550PM450,5138.1,2665.6,0.0
R40,C450SM550PM450,5200.9,2665.6,0.0
R42,C450SM550PM450,5263.6,2665.6,0.0
R44,C450SM550PM450,5326.3,2665.6,0.0
R46,C450SM550PM450,5389.1,2665.6,0.0
R48,C450SM550PM450,5451.8,2665.6,0.0
R50,C450SM550PM450,5514.5,2665.6,0.0
R52,C450SM550PM450,5577.3,2665.6,0.0
R54,C450SM550PM450,5640.0,2665.6,0.0
R56,C450SM550PM450,5702.7,2665.6,0.0
R58,C450SM550PM450,5765.5,2665.6,0.0
R60,C450SM550PM450,5828.2,2665.6,0.0
R62,C450SM550PM450,5890.9,2665.6,0.0
R64,C450SM550PM450,5953.7,2665.6,0.0
R66,C450SM550PM450,6016.4,2665.6,0.0
R68,C450SM550PM450,6079.2,2665.6,0.0
T1,C450SM550PM450,3977.5,2647.5,0.0
T3,C450SM550PM450,4040.2,2647.5,0.0
T5,C450SM550PM450,4103.0,2647.5,0.0
T7,C450SM550PM450,4165.7,2647.5,0.0
T9,C450SM550PM450,4228.4,2647.5,0.0
T11,C450SM550PM450,4291.2,2647.5,0.0
T13,C450SM550PM450,4353.9,2647.5,0.0
T15,C450SM550PM450,4416.6,2647.5,0.0
T17,C450SM550PM450,4479.4,2647.5,0.0
T19,C450SM550PM450,4542.1,2647.5,0.0
T21,C450SM550PM450,4604.9,2647.5,0.0
T23,C450SM550PM450,4667.6,2647.5,0.0
T25,C450SM550PM450,4730.3,2647.5,0.0
T27,C450SM550PM450,4793.1,2647.5,0.0
T29,C450SM550PM450,4855.8,2647.5,0.0
T31,C450SM550PM450,4918.5,2647.5,0.0
T33,C450SM550PM450,4981.3,2647.5,0.0
T35,C450SM550PM450,5044.0,2647.5,0.0
T37,C450SM550PM450,5106.7,2647.5,0.0
T39,C450SM550PM450,5169.5,2647.5,0.0
T41,C450SM550PM450,5232.2,2647.5,0.0
T43,C450SM550PM450,5295.0,2647.5,0.0
T45,C450SM550PM450,5357.7,2647.5,0.0
T47,C450SM550PM450,5420.4,2647.5,0.0
T49,C450SM550PM450,5483.2,2647.5,0.0
T51,C450SM550PM450,5545.9,2647.5,0.0
T53,C450SM550PM450,5608.6,2647.5,0.0
T55,C450SM550PM450,5671.4,2647.5,0.0
T57,C450SM550PM450,5734.1,2647.5,0.0
T59,C450SM550PM450,5796.8,2647.5,0.0
T61,C450SM550PM450,5859.6,2647.5,0.0
T63,C450SM550PM450,5922.3,2647.5,0.0
T65,C450SM550PM450,5985.1,2647.5,0.0
T67,C450SM550PM450,6047.8,2647.5,0.0
T69,C450SM550PM450,6110.5,2647.5,0.0
U2,C450SM550PM450,4008.9,2629.4,0.0
U4,C450SM550PM450,4071.6,2629.4,0.0
U6,C450SM550PM450,4134.3,2629.4,0.0
U8,C450SM550PM450,4197.1,2629.4,0.0
U10,C450SM550PM450,4259.8,2629.4,0.0
U12,C450SM550PM450,4322.5,2629.4,0.0
U14,C450SM550PM450,4385.3,2629.4,0.0
U16,C450SM550PM450,4448.0,2629.4,0.0
U18,C450SM550PM450,4510.8,2629.4,0.0
U20,C450SM550PM450,4573.5,2629.4,0.0
U22,C450SM550PM450,4636.2,2629.4,0.0
U24,C450SM550PM450,4699.0,2629.4,0.0
U26,C450SM550PM450,4761.7,2629.4,0.0
U28,C450SM550PM450,4824.4,2629.4,0.0
U30,C450SM550PM450,4887.2,2629.4,0.0
U32,C450SM550PM450,4949.9,2629.4,0.0
U34,C450SM550PM450,5012.6,2629.4,0.0
U36,C450SM550PM450,5075.4,2629.4,0.0
U38,C450SM550PM450,5138.1,2629.4,0.0
U40,C450SM550PM450,5200.9,2629.4,0.0
U42,C450SM550PM450,5263.6,2629.4,0.0
U44,C450SM550PM450,5326.3,2629.4,0.0
U46,C450SM550PM450,5389.1,2629.4,0.0
U48,C450SM550PM450,5451.8,2629.4,0.0
U50,C450SM550PM450,5514.5,2629.4,0.0
U52,C450SM550PM450,5577.3,2629.4,0.0
U54,C450SM550PM450,5640.0,2629.4,0.0
U56,C450SM550PM450,5702.7,2629.4,0.0
U58,C450SM550PM450,5765.5,2629.4,0.0
U60,C450SM550PM450,5828.2,2629.4,0.0
U62,C450SM550PM450,5890.9,2629.4,0.0
U64,C450SM550PM450,5953.7,2629.4,0.0
U66,C450SM550PM450,6016.4,2629.4,0.0
U68,C450SM550PM450,6079.2,2629.4,0.0
V1,C450SM550PM450,3977.5,2611.3,0.0
V3,C450SM550PM450,4040.2,2611.3,0.0
V5,C450SM550PM450,4103.0,2611.3,0.0
V7,C450SM550PM450,4165.7,2611.3,0.0
V9,C450SM550PM450,4228.4,2611.3,0.0
V11,C450SM550PM450,4291.2,2611.3,0.0
V13,C450SM550PM450,4353.9,2611.3,0.0
V15,C450SM550PM450,4416.6,2611.3,0.0
V17,C450SM550PM450,4479.4,2611.3,0.0
V19,C450SM550PM450,4542.1,2611.3,0.0
V21,C450SM550PM450,4604.9,2611.3,0.0
V23,C450SM550PM450,4667.6,2611.3,0.0
V25,C450SM550PM450,4730.3,2611.3,0.0
V27,C450SM550PM450,4793.1,2611.3,0.0
V29,C450SM550PM450,4855.8,2611.3,0.0
V31,C450SM550PM450,4918.5,2611.3,0.0
V33,C450SM550PM450,4981.3,2611.3,0.0
V35,C450SM550PM450,5044.0,2611.3,0.0
V37,C450SM550PM450,5106.7,2611.3,0.0
V39,C450SM550PM450,5169.5,2611.3,0.0
V41,C450SM550PM450,5232.2,2611.3,0.0
V43,C450SM550PM450,5295.0,2611.3,0.0
V45,C450SM550PM450,5357.7,2611.3,0.0
V47,C450SM550PM450,5420.4,2611.3,0.0
V49,C450SM550PM450,5483.2,2611.3,0.0
V51,C450SM550PM450,5545.9,2611.3,0.0
